time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,shipping_mem,user_mem,user-db_mem,carts_lod,catalogue_lod,shipping_lod,carts_lat_50,catalogue_lat_50,shipping_lat_50,carts_lat_90,catalogue_lat_90,shipping_lat_90,carts_lat_99,catalogue_lat_99,shipping_lat_99
1652571010,1.1606622351035676,100.01537215457017,1.3889813702709004,0.051539330532168574,9.7593344994016,0.27335560750300913,0.4547656855237849,0.06416033288998045,0.08899686666659869,0.6703717975396627,0.16860188308015567,0.357764379208471,0.44442108656228263,343093248,305750016,15392768,431562752,182501376,331984896,265535488,8040448,301674496,95838208,306782208,18804736,727953408,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571011,1.2871991434495884,100.0921868282034,1.3889813702709004,0.04975617864633576,9.7593344994016,0.27335560750300913,0.4547656855237849,0.06416033288998045,0.11399604373608446,0.6703717975396627,0.16860188308015567,0.34445518761558114,0.42963022269692897,343248896,305778688,15392768,431562752,182501376,331984896,265535488,8040448,301674496,95838208,306782208,18804736,727953408,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571012,1.2871991434495884,100.0921868282034,1.3889813702709004,0.08491713192044309,9.7593344994016,0.27335560750300913,0.4547656855237849,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.16860188308015567,0.33114599602269135,0.41483935883157524,343248896,305778688,15392768,431562752,182501376,331984896,265535488,8040448,301674496,95838208,306782208,18804736,727953408,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571013,1.2871991434495884,100.0921868282034,1.3889813702709004,0.08491713192044309,9.7593344994016,0.26409204347008775,0.4547656855237849,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.14800098504357845,0.31783680442980156,0.4000484949662215,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18804736,727953408,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571014,1.2871991434495884,100.0921868282034,1.3889813702709004,0.0879611468649245,9.7593344994016,0.26409204347008775,0.33935626044197104,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.14800098504357845,0.6158669906805537,0.38525763110086786,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727953408,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571015,1.2871991434495884,100.0921868282034,1.3889813702709004,0.0879611468649245,8.257228846567656,0.26409204347008775,0.3292503563192202,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.14800098504357845,0.6158669906805537,0.6589948957815477,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.26666666666666666,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571016,1.2871991434495884,100.0921868282034,1.3889813702709004,0.0879611468649245,8.026189552605299,0.26409204347008775,0.3191444521964695,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.14800098504357845,0.6158669906805537,0.6589948957815477,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571017,1.2871991434495884,100.0921868282034,1.3889813702709004,0.0879611468649245,7.795150258642941,0.26409204347008775,0.3090385480737188,0.06416033288998045,0.15198202254338408,0.6703717975396627,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571018,1.2871991434495884,100.0921868282034,1.3889813702709004,0.0879611468649245,7.5641109646805855,0.26409204347008775,0.29893264395096797,0.06416033288998045,0.15198202254338408,0.6703717975396628,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15392768,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571019,1.2871991434495882,100.0921868282034,1.3406224495031733,0.0879611468649245,7.333071670718229,0.26409204347008775,0.2888267398282172,0.06416033288998045,0.15198202254338408,0.6703717975396628,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571020,1.2871991434495882,100.0921868282034,1.3406224495031733,0.0879611468649245,7.10203237675587,0.26409204347008775,0.2787208357054664,0.06363435390853665,0.15198202254338408,0.6703717975396628,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571021,1.2871991434495882,72.91400294035604,1.3406224495031733,0.0879611468649245,6.8709930827935155,0.26409204347008775,0.3756928562556016,0.06363435390853665,0.15198202254338408,0.6703717975396628,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571022,1.2871991434495882,75.14055467530852,1.3406224495031733,0.0879611468649245,6.639953788831157,0.26409204347008775,0.3756928562556016,0.04908895470179869,0.15198202254338408,0.5381973082135441,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571023,1.4050329212372465,77.36710641026099,1.3406224495031733,0.08326562164194612,6.4089144948688,0.26409204347008775,0.3756928562556016,0.04767485794827566,0.15198202254338408,0.553556053373633,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.9,0.2,5.1201923076923075,0.026973684210526313,0.0025,7.770833333333334,0.058442622950819687,0.0045000000000000005,10,0.09584426229508196,0.00495
1652571024,1.4050329212372465,79.59365814521347,1.3406224495031733,0.08326562164194612,6.177875200906444,0.26409204347008775,0.3756928562556016,0.04626076119475262,0.15198202254338408,0.6911435322039989,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.233333333333333,16.833333333333332,0.2,5.1201923076923075,0.02494140625,0.0025,7.770833333333334,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571025,1.4050329212372465,100.19482807286121,1.3482413672226679,0.08326562164194612,5.946835906944086,0.26409204347008775,0.3756928562556016,0.04484666444122958,0.1514163748099528,0.6911435322039989,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265535488,8040448,301674496,95838208,306782208,18796544,727883776,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571026,1.4050329212372465,100.19482807286121,1.3482413672226679,0.08326562164194612,5.71579661298173,0.26409204347008775,0.3756928562556016,0.04343256768770655,0.1514163748099528,0.6911435322039989,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305778688,15269888,431562752,182501376,331923456,265543680,8040448,301674496,95838208,306782208,18796544,727883776,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571027,1.4050329212372465,100.08617103004633,1.3482413672226679,0.08326562164194612,5.484757319019373,0.19600704612932957,0.3756928562556016,0.04201847093418351,0.1514163748099528,0.6911435322039989,0.15876909901865247,0.6238639071699538,0.655187610489042,343248896,305823744,15269888,431562752,182501376,331923456,265543680,8040448,301674496,95838208,306782208,18796544,727883776,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571028,1.4050329212372465,100.08617103004633,1.3482413672226679,0.08326562164194612,5.253718025057016,0.15501377777885256,0.3756928562556016,0.04060437418066048,0.1514163748099528,0.6911435322039989,0.16932668276348534,0.6238639071699538,0.655187610489042,343248896,305823744,15269888,431562752,182501376,331923456,265543680,8040448,301674496,95838208,306782208,18796544,727883776,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571029,1.4050329212372465,100.08617103004633,1.3482413672226679,0.08326562164194612,5.022678731094659,0.20039126284712785,0.3756928562556016,0.03919027742713744,0.1514163748099528,0.6911435322039989,0.16932668276348534,0.6238639071699538,1.3213556194652631,343248896,305823744,15269888,431562752,182501376,331923456,265543680,8040448,301674496,95838208,306782208,18796544,728190976,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571030,1.0787686654490556,100.08617103004633,1.3482413672226679,0.08326562164194612,4.791639437132302,0.19477766909834637,0.3756928562556016,0.0377761806736144,0.15234752621629893,0.6911435322039989,0.16932668276348534,0.6545268101133218,1.3213556194652631,343248896,305823744,15269888,431562752,182501376,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.2,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.00495
1652571031,1.3135051640655557,100.08617103004633,1.3482413672226679,0.04062939512253726,10.186340187859564,0.18916407534956486,0.3756928562556016,0.07125012705601783,0.15234752621629893,0.6911435322039989,0.16932668276348534,0.39049434562638985,1.3213556194652631,343228416,305823744,15269888,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571032,1.3135051640655557,100.08617103004633,1.3482413672226679,0.042239596058732135,10.186340187859564,0.18355048160078338,0.3684040232525905,0.07125012705601783,0.15234752621629893,0.6911435322039989,0.16932668276348534,0.40633461601525844,1.3213556194652631,343228416,305823744,15269888,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571033,1.3135051640655557,100.08617103004633,1.0938881430662937,0.04384979699492702,10.186340187859564,0.17793688785200187,0.3684040232525905,0.07584893664318522,0.15234752621629893,0.6911435322039989,0.16932668276348534,0.42217488640412715,1.4792089447071095,343228416,305823744,15269888,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571034,1.3135051640655557,100.08617103004633,1.0639272237946789,0.04545999793112189,10.186340187859564,0.17232329410322036,0.14682404146063174,0.07584893664318522,0.15234752621629893,0.6911435322039989,0.16932668276348534,0.4380151567929958,1.5361530651508608,343228416,305823744,15269888,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571035,1.3135051640655557,100.08617103004633,1.033966304523064,0.047070198867316775,10.186340187859564,0.16670970035443888,0.1545495895511675,0.07584893664318522,0.15234752621629893,0.6815260813032091,0.1798244055285415,0.45385542718186445,1.5930971855946126,343228416,305823744,15269888,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571036,1.3135051640655557,100.08617103004633,1.3321535076465933,0.0363100311111945,10.186340187859564,0.16109610660565735,0.1622751376417032,0.07584893664318522,0.15234752621629893,0.6815260813032091,0.1798244055285415,0.46969569757073315,1.6500413060383639,343228416,305823744,15265792,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571037,1.3135051640655557,100.08617103004633,1.3321535076465933,0.0363100311111945,10.186340187859564,0.1554825128568758,0.17000068573223898,0.07584893664318522,0.15234752621629893,0.6815260813032091,0.1798244055285415,0.48553596795960174,1.7069854264821154,343228416,305823744,15265792,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571038,1.3135051640655557,100.08617103004633,1.3321535076465933,0.0363100311111945,10.186340187859564,0.14986891910809433,0.17772623382277472,0.07584893664318522,0.15234752621629888,0.6815260813032091,0.1798244055285415,0.5013762383484703,1.7639295469258667,343228416,305823744,15265792,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.833333333333332,0.3333333333333333,5.9375,0.02494140625,0.0025,9.794642857142858,0.06115384615384614,0.0045000000000000005,10,0.09611538461538463,0.0049499999999999995
1652571039,1.2327404148562826,100.08617103004633,1.2758253839540894,0.0363100311111945,10.186340187859564,0.14425532535931282,0.18545178191331047,0.07584893664318522,0.1532916680448014,0.5317315823516591,0.1798244055285415,0.517216508737339,1.8208736673696182,343228416,305823744,15265792,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.433333333333334,16.4,0.3333333333333333,5.9375,0.02631578947368421,0.0025,9.794642857142858,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571040,1.2327404148562826,100.08617103004633,1.2758253839540894,0.0363100311111945,10.186340187859564,0.13864173161053128,0.1931773300038462,0.07584893664318522,0.1532916680448014,0.5464659889675235,0.1798244055285415,0.5330567791262077,1.8778177878133697,343228416,305823744,15265792,431562752,182206464,331923456,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571041,1.2327404148562826,99.98774629489432,1.2758253839540894,0.0849922070788944,10.186340187859564,0.3337372979793066,0.20090287809438195,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.1798244055285415,0.5488970495150762,1.934761908257121,343228416,305823744,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571042,1.2327404148562826,99.98774629489432,1.2758253839540894,0.0849922070788944,10.186340187859564,0.3337372979793066,0.20862842618491767,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.1798244055285415,0.564737319903945,1.9917060287008725,343228416,305823744,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571043,1.2327404148562826,99.98774629489432,1.2758253839540894,0.0849922070788944,10.186340187859564,0.3337372979793066,0.21635397427545344,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.1798244055285415,0.7128121674990889,2.048650149144624,343228416,305823744,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571044,1.2327404148562826,99.98774629489432,1.2758253839540894,0.0849922070788944,5.890331373514865,0.3734487378564996,0.22407952236598921,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.1798244055285415,0.7128121674990889,2.562485419968815,343228416,305823744,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571045,1.2327404148562826,76.7617038055492,1.2758253839540894,0.0849922070788944,6.115221850512225,0.3734487378564996,0.17478280000028057,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.18974658243344059,0.7128121674990889,2.052807069937018,343228416,305823744,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.3333333333333333,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.0049499999999999995
1652571046,1.2327404148562826,99.84022410873266,1.2758253839540894,0.0849922070788944,6.340112327509585,0.3734487378564996,0.17478280000028057,0.07584893664318522,0.1532916680448014,0.6630482977138963,0.18974658243344059,0.5658778193719436,1.9958629494932663,343228416,305991680,15265792,431562752,182206464,331919360,265543680,8040448,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.4666666666666667,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.00495
1652571047,1.2327404148562826,99.84022410873266,1.2758253839540894,0.0849922070788944,6.565002804506946,0.3734487378564996,0.17478280000028057,0.07937333380021606,0.1621932636803899,0.6630482977138963,0.18974658243344059,0.5500375489830749,1.938918829049515,343228416,305991680,15265792,431562752,182206464,331919360,265543680,7983104,301674496,95838208,306782208,18800640,728190976,4.866666666666666,16.4,0.4666666666666667,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.00495
1652571048,1.2327404148562826,99.84022410873266,1.2758253839540894,0.0849922070788944,6.789893281504307,0.3734487378564996,0.17478280000028057,0.07937333380021606,0.1621932636803899,0.6630482977138963,0.18974658243344059,0.8101530122262222,1.8819747086057634,343228416,305991680,15265792,431562752,180424704,331919360,265543680,7983104,301674496,95838208,306782208,18952192,728190976,4.866666666666666,16.4,0.4666666666666667,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.00495
1652571049,1.3242018188622582,99.84022410873266,1.2758253839540894,0.0849922070788944,7.014783758501666,0.3734487378564996,0.3554925957823605,0.05002746158748249,0.1621932636803899,0.5455082525374924,0.18974658243344059,0.8101530122262222,1.825030588162012,343220224,305991680,15265792,431562752,180424704,331919360,265543680,7983104,301674496,95838208,306782208,18952192,728190976,4.866666666666666,16.4,0.4666666666666667,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.00495
1652571050,1.3242018188622582,99.84022410873266,1.2758253839540894,0.0849922070788944,7.239674235499027,0.3734487378564996,0.36556499091697664,0.051924704949352994,0.1621932636803899,0.530773845921628,0.18974658243344059,0.8101530122262222,1.7680864677182606,343220224,305991680,15265792,431562752,180424704,331919360,265543680,7983104,301674496,95838208,306782208,18952192,728190976,4.866666666666666,16.4,0.4666666666666667,5.238095238095238,0.02631578947368421,0.0025,9.818181818181817,0.06272727272727277,0.0045000000000000005,10,0.09627272727272725,0.00495
